Time_s,RPM,Iq_A,Vbat_V,Tinv_C,Treg_C,AccX_g,AccY_g,AccZ_g,GyrX_dps,GyrY_dps,GyrZ_dps,Id_A
8.38713529999999,0,0,18.9,0,0,0.026,-0.011,-1.002,0.2,-0.6,0,0
8.39713529999999,0,0,18.9,0,0,0.026,-0.011,-1.002,0.2,-0.6,0,0
8.40713529999999,0,0,18.9,0,0,0.026,-0.011,-1.002,0.2,-0.6,0,0
8.41713529999999,0,0,18.9,0,0,0.033,-0.017,-1.001,0.2,-0.6,-0.1,0
8.42713529999999,0,0,18.9,0,0,0.033,-0.017,-1.001,0.2,-0.6,-0.1,0
8.43713529999999,0,0,18.9,0,0,0.033,-0.017,-1.001,0.2,-0.6,-0.1,0
8.44713529999999,0,0,18.9,0,0,0.033,-0.017,-1.001,0.2,-0.6,-0.1,0
8.45713529999999,0,0,18.9,0,0,0.033,-0.017,-1.001,0.2,-0.6,-0.1,0
8.46713529999999,0,0,18.8,0,0,0.026,-0.013,-1.001,0.1,-0.6,0,0
8.47713529999999,0,0,18.8,0,0,0.026,-0.013,-1.001,0.1,-0.6,0,0
8.48713529999999,0,0,18.8,0,0,0.026,-0.013,-1.001,0.1,-0.6,0,0
8.49713529999999,0,0,18.8,0,0,0.026,-0.013,-1.001,0.1,-0.6,0,0
8.50713529999999,0,0,18.8,0,0,0.026,-0.013,-1.001,0.1,-0.6,0,0
8.51713529999999,0,0,18.8,0,0,0.031,-0.014,-1.002,0.1,-0.6,0,0
8.52713529999999,0,0,18.8,0,0,0.031,-0.014,-1.002,0.1,-0.6,0,0
8.53713529999999,0,0,18.8,0,0,0.031,-0.014,-1.002,0.1,-0.6,0,0
8.54713529999999,0,0,18.8,0,0,0.031,-0.014,-1.002,0.1,-0.6,0,0
8.55713529999999,0,0,18.8,0,0,0.031,-0.014,-1.002,0.1,-0.6,0,0
8.56713529999999,0,0,18.8,0,0,0.029,-0.012,-1.002,0.1,-0.6,0,0
8.57713529999999,0,0,18.8,0,0,0.029,-0.012,-1.002,0.1,-0.6,0,0
8.58713529999999,0,0,18.8,0,0,0.029,-0.012,-1.002,0.1,-0.6,0,0
8.59713529999999,0,0,18.8,0,0,0.029,-0.012,-1.002,0.1,-0.6,0,0
8.60713529999999,0,0,18.8,0,0,0.029,-0.012,-1.002,0.1,-0.6,0,0
8.61713529999999,0,0,18.8,0,0,0.03,-0.015,-1.001,0.1,-0.6,0,0
8.62713529999998,0,0,18.8,0,0,0.03,-0.015,-1.001,0.1,-0.6,0,0
8.63713529999998,0,0,18.8,0,0,0.03,-0.015,-1.001,0.1,-0.6,0,0
8.64713529999998,0,0,18.8,0,0,0.03,-0.015,-1.001,0.1,-0.6,0,0
8.65713529999998,0,0,18.8,0,0,0.03,-0.015,-1.001,0.1,-0.6,0,0
8.66713529999998,0,0,18.8,0,0,0.03,-0.015,-1.001,0.2,-0.5,-0.1,0
8.67713529999998,0,0,18.8,0,0,0.03,-0.015,-1.001,0.2,-0.5,-0.1,0
8.68713529999998,0,0,18.8,0,0,0.03,-0.015,-1.001,0.2,-0.5,-0.1,0
8.69713529999998,0,0,18.8,0,0,0.03,-0.015,-1.001,0.2,-0.5,-0.1,0
8.70713529999998,0,0,18.8,0,0,0.03,-0.015,-1.001,0.2,-0.5,-0.1,0
8.71713529999998,0,0,18.9,0,0,0.029,-0.011,-1.001,0.1,-0.6,0,0
8.72713529999998,0,0,18.9,0,0,0.029,-0.011,-1.001,0.1,-0.6,0,0
8.73713529999998,0,0,18.9,0,0,0.029,-0.011,-1.001,0.1,-0.6,0,0
8.74713529999998,0,0,18.9,0,0,0.029,-0.011,-1.001,0.1,-0.6,0,0
8.75713529999998,0,0,18.9,0,0,0.029,-0.011,-1.001,0.1,-0.6,0,0
8.76713529999998,0,0,18.9,0,0,0.029,-0.014,-1.001,0.1,-0.6,0,0
8.77713529999998,0,0,18.9,0,0,0.029,-0.014,-1.001,0.1,-0.6,0,0
8.78713529999998,0,0,18.9,0,0,0.029,-0.014,-1.001,0.1,-0.6,0,0
8.79713529999998,0,0,18.9,0,0,0.029,-0.014,-1.001,0.1,-0.6,0,0
8.80713529999998,0,0,18.9,0,0,0.029,-0.014,-1.001,0.1,-0.6,0,0
8.8181375,0,0,18.8,0,0,0.029,-0.014,-1.001,0.2,-0.6,0,0
8.8281375,0,0,18.8,0,0,0.029,-0.014,-1.001,0.2,-0.6,0,0
8.8381375,0,0,18.8,0,0,0.029,-0.014,-1.001,0.2,-0.6,0,0
8.8481375,0,0,18.8,0,0,0.029,-0.014,-1.001,0.2,-0.6,0,0
8.8581375,0,0,18.8,0,0,0.029,-0.014,-1.001,0.2,-0.6,0,0
8.8681375,0,0,18.9,0,0,0.03,-0.014,-1,0.2,-0.6,0,0
8.8781375,0,0,18.9,0,0,0.03,-0.014,-1,0.2,-0.6,0,0
8.8881375,0,0,18.9,0,0,0.03,-0.014,-1,0.2,-0.6,0,0
8.8981375,0,0,18.9,0,0,0.03,-0.014,-1,0.2,-0.6,0,0
8.9081375,0,0,18.9,0,0,0.03,-0.014,-1,0.2,-0.6,0,0
8.9181375,0,0,18.9,0,0,0.03,-0.013,-1.001,0.1,-0.6,0,0
8.9281375,0,0,18.9,0,0,0.03,-0.013,-1.001,0.1,-0.6,0,0
8.9381375,0,0,18.9,0,0,0.03,-0.013,-1.001,0.1,-0.6,0,0
8.9481375,0,0,18.9,0,0,0.03,-0.013,-1.001,0.1,-0.6,0,0
8.9581375,0,0,18.9,0,0,0.03,-0.013,-1.001,0.1,-0.6,0,0
8.9681375,0,0,18.9,0,0,0.032,-0.013,-1,0.2,-0.6,0,0
8.9781375,0,0,18.9,0,0,0.032,-0.013,-1,0.2,-0.6,0,0
8.9881375,0,0,18.9,0,0,0.032,-0.013,-1,0.2,-0.6,0,0
8.9981375,0,0,18.9,0,0,0.032,-0.013,-1,0.2,-0.6,0,0
9.0081375,0,0,18.9,0,0,0.032,-0.013,-1,0.2,-0.6,0,0
9.0181375,63,-0.95,10,0,0,-0.019,-0.062,-1.016,-1.8,1.4,-2.6,0
