Time_s,RPM,Iq_A,Vbat_V,Tinv_C,Treg_C
35.1375104,160,0.017,19,25,25
35.1041139,149,0.015,19,25,25
35.1141139,148,0.015,19,25,25
35.1241139,150,0.015,19,25,25
35.1341139,145,0.015,19,25,25
35.1441139,153,0.015,19,25,25
35.1541139,146,0.015,19,25,25
35.1641139,142,0.015,19,25,25
35.1741139,149,0.015,19,25,25
35.1841139,152,0.015,19,25,25
35.1941139,157,0.015,19,25,25
35.2421644,158,0.001,19,25,25
35.2521644,137,0.001,19,25,25
35.2621644,165,0.001,19,25,25
35.2721644,152,0.001,19,25,25
35.2821644,128,0.001,19,25,25
35.2921644,155,0.001,19,25,25
35.3021644,149,0.001,19,25,25
35.3121644,156,0.001,19,25,25
35.3221644,148,0.001,19,25,25
35.3321644,140,0.001,19,25,25
35.3909816,145,0.006,19,25,25
35.4009816,152,0.006,19,25,25
35.4109816,145,0.006,19,25,25
35.4209816,149,0.006,19,25,25
35.4309816,157,0.006,19,25,25
35.4409816,148,0.006,19,25,25
35.4509816,157,0.006,19,25,25
35.4609816,136,0.006,19,25,25
35.4709816,144,0.006,19,25,25
35.4809816,159,0.006,19,25,25
35.4938039,149,0.008,19,25,25
35.5038039,157,0.008,19,25,25
35.5138039,142,0.008,19,25,25
35.5238039,144,0.008,19,25,25
35.5338039,155,0.008,19,25,25
35.5438039,149,0.008,19,25,25
35.5538039,152,0.008,19,25,25
35.5638039,136,0.008,19,25,25
35.5738039,147,0.008,19,25,25
35.5838039,158,0.008,19,25,25
35.6510245,159,-0.006,19,25,25
35.6610245,137,-0.006,19,25,25
35.6710245,152,-0.006,19,25,25
35.6810245,164,-0.006,19,25,25
35.6910245,130,-0.006,19,25,25
35.7010245,155,-0.006,19,25,25
35.7110245,147,-0.006,19,25,25
35.7210245,155,-0.006,19,25,25
35.7310245,150,-0.006,19,25,25
35.7410245,138,-0.006,19,25,25
35.7296911,159,0.007,19,25,25
35.7396911,146,0.007,19,25,25
35.7496911,152,0.007,19,25,25
35.7596911,161,0.007,19,25,25
35.7696911,134,0.007,19,25,25
35.7796911,151,0.007,19,25,25
35.7896911,145,0.007,19,25,25
35.7996911,159,0.007,19,25,25
35.8096911,143,0.007,19,25,25
35.8196911,146,0.007,19,25,25
35.8273093,152,-0.004,19,25,25
35.8373093,149,-0.004,19,25,25
35.8473093,157,-0.004,19,25,25
35.8573093,148,-0.004,19,25,25
35.8673093,146,-0.004,19,25,25
35.8773093,144,-0.004,19,25,25
35.8873093,145,-0.004,19,25,25
35.8973093,162,-0.004,19,25,25
35.9073093,148,-0.004,19,25,25
35.9173093,148,-0.004,19,25,25
35.9291609,149,0.005,19,25,25
35.9391609,148,0.005,19,25,25
35.9491609,156,0.005,19,25,25
35.9591609,145,0.005,19,25,25
35.9691609,148,0.005,19,25,25
35.9791609,143,0.005,19,25,25
35.9891609,152,0.005,19,25,25
35.9991609,158,0.005,19,25,25
36.0091609,148,0.005,19,25,25
36.0191609,147,0.005,19,25,25
36.031389,149,0.008,19,25,25
36.041389,140,0.008,19,25,25
36.051389,152,0.008,19,25,25
36.061389,161,0.008,19,25,25
36.071389,151,0.008,19,25,25
36.081389,141,0.008,19,25,25
36.091389,149,0.008,19,25,25
36.101389,154,0.008,19,25,25
36.111389,149,0.008,19,25,25
36.121389,148,0.008,19,25,25
36.1280555,151,-0.002,19,25,25
36.1380555,145,-0.002,19,25,25
36.1480555,155,-0.002,19,25,25
36.1580555,155,-0.002,19,25,25
36.1680555,157,-0.002,19,25,25
36.1780555,137,-0.002,19,25,25
36.1880555,145,-0.002,19,25,25
36.1980555,157,-0.002,19,25,25
36.2080555,147,-0.002,19,25,25
36.2180555,152,-0.002,19,25,25
36.2669388,143,-0.006,19,25,25
36.2769388,149,-0.006,19,25,25
36.2869388,157,-0.006,19,25,25
36.2969388,149,-0.006,19,25,25
36.3069388,157,-0.006,19,25,25
36.3169388,140,-0.006,19,25,25
36.3269388,144,-0.006,19,25,25
36.3369388,157,-0.006,19,25,25
36.3469388,150,-0.006,19,25,25
36.3569388,152,-0.006,19,25,25
36.3505972,143,0.001,19,25,25
36.3605972,148,0.001,19,25,25
36.3705972,159,0.001,19,25,25
36.3805972,150,0.001,19,25,25
36.3905972,151,0.001,19,25,25
36.4005972,136,0.001,19,25,25
36.4105972,148,0.001,19,25,25
36.4205972,159,0.001,19,25,25
36.4305972,150,0.001,19,25,25
36.4405972,150,0.001,19,25,25
36.4763169,152,-0.015,19,25,25
36.4863169,162,-0.015,19,25,25
36.4963169,132,-0.015,19,25,25
36.5063169,157,-0.015,19,25,25
36.5163169,150,-0.015,19,25,25
36.5263169,153,-0.015,19,25,25
36.5363169,149,-0.015,19,25,25
36.5463169,140,-0.015,19,25,25
36.5563169,160,-0.015,19,25,25
36.5663169,144,-0.015,19,25,25
36.6264219,142,-0.005,19,25,25
36.6364219,151,-0.005,19,25,25
36.6464219,155,-0.005,19,25,25
36.6564219,150,-0.005,19,25,25
36.6664219,157,-0.005,19,25,25
36.6764219,137,-0.005,19,25,25
36.6864219,144,-0.005,19,25,25
36.6964219,156,-0.005,19,25,25
36.7064219,150,-0.005,19,25,25
36.7164219,157,-0.005,19,25,25
36.8478154,142,-0.005,19,25,25
36.8578154,157,-0.005,19,25,25
36.8678154,137,-0.005,19,25,25
36.8778154,163,-0.005,19,25,25
36.8878154,154,-0.005,19,25,25
36.8978154,128,-0.005,19,25,25
36.9078154,161,-0.005,19,25,25
36.9178154,150,-0.005,19,25,25
36.9278154,153,-0.005,19,25,25
36.9378154,148,-0.005,19,25,25
36.9233638,140,-0.003,19,25,25
36.9333638,160,-0.003,19,25,25
36.9433638,146,-0.003,19,25,25
36.9533638,155,-0.003,19,25,25
36.9633638,159,-0.003,19,25,25
36.9733638,135,-0.003,19,25,25
36.9833638,150,-0.003,19,25,25
36.9933638,145,-0.003,19,25,25
37.0033638,160,-0.003,19,25,25
37.0133638,157,-0.003,19,25,25
37.1345523,162,-0.016,19,25,25
37.1445523,146,-0.016,19,25,25
37.1545523,157,-0.016,19,25,25
37.1645523,144,-0.016,19,25,25
37.1745523,146,-0.016,19,25,25
37.1845523,157,-0.016,19,25,25
37.1945523,149,-0.016,19,25,25
37.2045523,150,-0.016,19,25,25
37.2145523,137,-0.016,19,25,25
37.2245523,153,-0.016,19,25,25
37.2333051,157,-0.012,19,25,25
37.2433051,150,-0.012,19,25,25
37.2533051,148,-0.012,19,25,25
37.2633051,144,-0.012,19,25,25
37.2733051,149,-0.012,19,25,25
37.2833051,151,-0.012,19,25,25
37.2933051,159,-0.012,19,25,25
37.3033051,153,-0.012,19,25,25
37.3133051,128,-0.012,19,25,25
37.3233051,160,-0.012,19,25,25
37.3316108,152,-0.014,19,25,25
37.3416108,151,-0.014,19,25,25
37.3516108,147,-0.014,19,25,25
37.3616108,141,-0.014,19,25,25
37.3716108,154,-0.014,19,25,25
37.3816108,156,-0.014,19,25,25
37.3916108,154,-0.014,19,25,25
37.4016108,157,-0.014,19,25,25
37.4116108,136,-0.014,19,25,25
37.4216108,148,-0.014,19,25,25
37.4348749,159,-0.015,19,25,25
37.4448749,149,-0.015,19,25,25
37.4548749,157,-0.015,19,25,25
37.4648749,142,-0.015,19,25,25
37.4748749,151,-0.015,19,25,25
37.4848749,155,-0.015,19,25,25
37.4948749,150,-0.015,19,25,25
37.5048749,157,-0.015,19,25,25
37.5148749,137,-0.015,19,25,25
37.5248749,144,-0.015,19,25,25
37.5459022,162,-0.011,19,25,25
37.5559022,148,-0.011,19,25,25
37.5659022,156,-0.011,19,25,25
37.5759022,144,-0.011,19,25,25
37.5859022,151,-0.011,19,25,25
37.5959022,155,-0.011,19,25,25
37.6059022,147,-0.011,19,25,25
37.6159022,156,-0.011,19,25,25
37.6259022,138,-0.011,19,25,25
37.6359022,146,-0.011,19,25,25
37.6009216,158,-0.011,19,25,25
37.6109216,151,-0.011,19,25,25
37.6209216,154,-0.011,19,25,25
37.6309216,142,-0.011,19,25,25
37.6409216,157,-0.011,19,25,25
37.6509216,137,-0.011,19,25,25
37.6609216,164,-0.011,19,25,25
37.6709216,153,-0.011,19,25,25
37.6809216,130,-0.011,19,25,25
37.6909216,160,-0.011,19,25,25
37.7744386,147,0.006,19,25,25
37.7844386,150,0.006,19,25,25
37.7944386,146,0.006,19,25,25
37.8044386,154,0.006,19,25,25
37.8144386,156,0.006,19,25,25
37.8244386,153,0.006,19,25,25
37.8344386,140,0.006,19,25,25
37.8444386,148,0.006,19,25,25
37.8544386,160,0.006,19,25,25
37.8644386,149,0.006,19,25,25
37.9566706,157,0.006,19,25,25
37.9666706,141,0.006,19,25,25
37.9766706,146,0.006,19,25,25
37.9866706,160,0.006,19,25,25
37.9966706,151,0.006,19,25,25
38.0066706,150,0.006,19,25,25
38.0166706,136,0.006,19,25,25
38.0266706,150,0.006,19,25,25
38.0366706,158,0.006,19,25,25
38.0466706,149,0.006,19,25,25
38.0783019,154,0.012,19,25,25
38.0883019,149,0.012,19,25,25
38.0983019,139,0.012,19,25,25
38.1083019,152,0.012,19,25,25
38.1183019,161,0.012,19,25,25
38.1283019,153,0.012,19,25,25
38.1383019,132,0.012,19,25,25
38.1483019,159,0.012,19,25,25
38.1583019,151,0.012,19,25,25
38.1683019,151,0.012,19,25,25
38.151847,148,0.005,19,25,25
38.161847,144,0.005,19,25,25
38.171847,154,0.005,19,25,25
38.181847,154,0.005,19,25,25
38.191847,154,0.005,19,25,25
38.201847,158,0.005,19,25,25
38.211847,135,0.005,19,25,25
38.221847,148,0.005,19,25,25
38.231847,160,0.005,19,25,25
38.241847,149,0.005,19,25,25
38.2293845,157,0.01,19,25,25
38.2393845,142,0.01,19,25,25
38.2493845,149,0.01,19,25,25
38.2593845,158,0.01,19,25,25
38.2693845,150,0.01,19,25,25
38.2793845,157,0.01,19,25,25
38.2893845,141,0.01,19,25,25
38.2993845,145,0.01,19,25,25
38.3093845,160,0.01,19,25,25
38.3193845,148,0.01,19,25,25
38.41411,156,0.017,19,25,25
38.42411,137,0.017,19,25,25
38.43411,152,0.017,19,25,25
38.44411,157,0.017,19,25,25
38.45411,150,0.017,19,25,25
38.46411,150,0.017,19,25,25
38.47411,142,0.017,19,25,25
38.48411,160,0.017,19,25,25
38.49411,145,0.017,19,25,25
38.50411,158,0.017,19,25,25
38.5781415,158,0.018,19,25,25
38.5881415,136,0.018,19,25,25
38.5981415,148,0.018,19,25,25
38.6081415,160,0.018,19,25,25
38.6181415,149,0.018,19,25,25
38.6281415,157,0.018,19,25,25
38.6381415,142,0.018,19,25,25
38.6481415,152,0.018,19,25,25
38.6581415,154,0.018,19,25,25
38.6681415,150,0.018,19,25,25
38.7841262,148,-0.004,19,25,25
38.7941262,160,-0.004,19,25,25
38.8041262,150,-0.004,19,25,25
38.8141262,154,-0.004,19,25,25
38.8241262,137,-0.004,19,25,25
38.8341262,148,-0.004,19,25,25
38.8441262,160,-0.004,19,25,25
38.8541262,151,-0.004,19,25,25
38.8641262,153,-0.004,19,25,25
38.8741262,151,-0.004,19,25,25
38.845569,139,-0.005,19,25,25
38.855569,155,-0.005,19,25,25
38.865569,162,-0.005,19,25,25
38.875569,152,-0.005,19,25,25
38.885569,138,-0.005,19,25,25
38.895569,150,-0.005,19,25,25
38.905569,153,-0.005,19,25,25
38.915569,150,-0.005,19,25,25
38.925569,154,-0.005,19,25,25
38.935569,150,-0.005,19,25,25
38.9802585,144,-0.006,19,25,25
38.9902585,156,-0.006,19,25,25
39.0002585,155,-0.006,19,25,25
39.0102585,157,-0.006,19,25,25
39.0202585,138,-0.006,19,25,25
39.0302585,147,-0.006,19,25,25
39.0402585,158,-0.006,19,25,25
39.0502585,149,-0.006,19,25,25
39.0602585,157,-0.006,19,25,25
39.0702585,142,-0.006,19,25,25
39.0444081,148,-0.003,19,25,25
39.0544081,160,-0.003,19,25,25
39.0644081,149,-0.003,19,25,25
39.0744081,158,-0.003,19,25,25
39.0844081,138,-0.003,19,25,25
39.0944081,150,-0.003,19,25,25
39.1044081,162,-0.003,19,25,25
39.1144081,146,-0.003,19,25,25
39.1244081,153,-0.003,19,25,25
39.1344081,143,-0.003,19,25,25
39.1907144,149,0.014,19,25,25
39.2007144,158,0.014,19,25,25
39.2107144,150,0.014,19,25,25
39.2207144,156,0.014,19,25,25
39.2307144,136,0.014,19,25,25
39.2407144,147,0.014,19,25,25
39.2507144,162,0.014,19,25,25
39.2607144,151,0.014,19,25,25
39.2707144,152,0.014,19,25,25
39.2807144,144,0.014,19,25,25
39.2780851,153,0.021,19,25,25
39.2880851,132,0.021,19,25,25
39.2980851,162,0.021,19,25,25
39.3080851,149,0.021,19,25,25
39.3180851,151,0.021,19,25,25
39.3280851,151,0.021,19,25,25
39.3380851,140,0.021,19,25,25
39.3480851,159,0.021,19,25,25
39.3580851,146,0.021,19,25,25
39.3680851,154,0.021,19,25,25
39.4088588,147,0.008,19,25,25
39.4188588,160,0.008,19,25,25
39.4288588,149,0.008,19,25,25
39.4388588,158,0.008,19,25,25
39.4488588,142,0.008,19,25,25
39.4588588,147,0.008,19,25,25
39.4688588,160,0.008,19,25,25
39.4788588,149,0.008,19,25,25
39.4888588,158,0.008,19,25,25
39.4988588,140,0.008,19,25,25
39.5660772,152,0.018,19,25,25
39.5760772,140,0.018,19,25,25
39.5860772,153,0.018,19,25,25
39.5960772,148,0.018,19,25,25
39.6060772,160,0.018,19,25,25
39.6160772,153,0.018,19,25,25
39.6260772,140,0.018,19,25,25
39.6360772,153,0.018,19,25,25
39.6460772,150,0.018,19,25,25
39.6560772,159,0.018,19,25,25
39.6425868,158,-0.001,19,25,25
39.6525868,148,-0.001,19,25,25
39.6625868,159,-0.001,19,25,25
39.6725868,152,-0.001,19,25,25
39.6825868,128,-0.001,19,25,25
39.6925868,163,-0.001,19,25,25
39.7025868,151,-0.001,19,25,25
39.7125868,153,-0.001,19,25,25
39.7225868,155,-0.001,19,25,25
39.7325868,141,-0.001,19,25,25
39.7777991,158,0.011,19,25,25
39.7877991,150,0.011,19,25,25
39.7977991,154,0.011,19,25,25
39.8077991,158,0.011,19,25,25
39.8177991,137,0.011,19,25,25
39.8277991,148,0.011,19,25,25
39.8377991,161,0.011,19,25,25
39.8477991,147,0.011,19,25,25
39.8577991,157,0.011,19,25,25
39.8677991,144,0.011,19,25,25
39.9815398,151,-0,19,25,25
39.9915398,157,-0,19,25,25
40.0015398,151,-0,19,25,25
40.0115398,154,-0,19,25,25
40.0215398,142,-0,19,25,25
40.0315398,152,-0,19,25,25
40.0415398,158,-0,19,25,25
40.0515398,147,-0,19,25,25
40.0615398,147,-0,19,25,25
40.0715398,145,-0,19,25,25
40.1828187,159,0.006,19,25,25
40.1928187,148,0.006,19,25,25
40.2028187,155,0.006,19,25,25
40.2128187,158,0.006,19,25,25
40.2228187,136,0.006,19,25,25
40.2328187,148,0.006,19,25,25
40.2428187,161,0.006,19,25,25
40.2528187,148,0.006,19,25,25
40.2628187,157,0.006,19,25,25
40.2728187,143,0.006,19,25,25
40.3788479,151,-0,19,25,25
40.3888479,157,-0,19,25,25
40.3988479,151,-0,19,25,25
40.4088479,155,-0,19,25,25
40.4188479,140,-0,19,25,25
40.4288479,152,-0,19,25,25
40.4388479,158,-0,19,25,25
40.4488479,147,-0,19,25,25
40.4588479,149,-0,19,25,25
40.4688479,143,-0,19,25,25
40.5061788,162,0.013,19,25,25
40.5161788,150,0.013,19,25,25
40.5261788,143,0.013,19,25,25
40.5361788,149,0.013,19,25,25
40.5461788,153,0.013,19,25,25
40.5561788,153,0.013,19,25,25
40.5661788,155,0.013,19,25,25
40.5761788,147,0.013,19,25,25
40.5861788,146,0.013,19,25,25
40.5961788,156,0.013,19,25,25
40.5966742,154,0,19,25,25
40.6066742,160,0,19,25,25
40.6166742,147,0,19,25,25
40.6266742,157,0,19,25,25
40.6366742,142,0,19,25,25
40.6466742,154,0,19,25,25
40.6566742,156,0,19,25,25
40.6666742,149,0,19,25,25
40.6766742,157,0,19,25,25
40.6866742,142,0,19,25,25
40.7757882,151,-0.003,19,25,25
40.7857882,148,-0.003,19,25,25
40.7957882,160,-0.003,19,25,25
40.8057882,155,-0.003,19,25,25
40.8157882,140,-0.003,19,25,25
40.8257882,152,-0.003,19,25,25
40.8357882,152,-0.003,19,25,25
40.8457882,157,-0.003,19,25,25
40.8557882,151,-0.003,19,25,25
40.8657882,141,-0.003,19,25,25
40.8758662,160,-0.002,19,25,25
40.8858662,142,-0.002,19,25,25
40.8958662,162,-0.002,19,25,25
40.9058662,153,-0.002,19,25,25
40.9158662,131,-0.002,19,25,25
40.9258662,162,-0.002,19,25,25
40.9358662,151,-0.002,19,25,25
40.9458662,153,-0.002,19,25,25
40.9558662,155,-0.002,19,25,25
40.9658662,142,-0.002,19,25,25
40.9829741,158,-0,19,25,25
40.9929741,146,-0,19,25,25
41.0029741,158,-0,19,25,25
41.0129741,160,-0,19,25,25
41.0229741,135,-0,19,25,25
41.0329741,149,-0,19,25,25
41.0429741,150,-0,19,25,25
41.0529741,158,-0,19,25,25
41.0629741,157,-0,19,25,25
41.0729741,145,-0,19,25,25
41.082476,151,0.014,19,25,25
41.092476,147,0.014,19,25,25
41.102476,158,0.014,19,25,25
41.112476,158,0.014,19,25,25
41.122476,141,0.014,19,25,25
41.132476,151,0.014,19,25,25
41.142476,149,0.014,19,25,25
41.152476,157,0.014,19,25,25
41.162476,157,0.014,19,25,25
41.172476,143,0.014,19,25,25
41.1955397,152,0.009,19,25,25
41.2055397,148,0.009,19,25,25
41.2155397,159,0.009,19,25,25
41.2255397,155,0.009,19,25,25
41.2355397,140,0.009,19,25,25
41.2455397,153,0.009,19,25,25
41.2555397,151,0.009,19,25,25
41.2655397,155,0.009,19,25,25
41.2755397,153,0.009,19,25,25
41.2855397,140,0.009,19,25,25
41.2397931,160,0.011,19,25,25
41.2497931,141,0.011,19,25,25
41.2597931,168,0.011,19,25,25
41.2697931,151,0.011,19,25,25
41.2797931,133,0.011,19,25,25
41.2897931,162,0.011,19,25,25
41.2997931,149,0.011,19,25,25
41.3097931,156,0.011,19,25,25
41.3197931,153,0.011,19,25,25
41.3297931,142,0.011,19,25,25
41.378032,157,0.009,19,25,25
41.388032,158,0.009,19,25,25
41.398032,134,0.009,19,25,25
41.408032,154,0.009,19,25,25
41.418032,160,0.009,19,25,25
41.428032,147,0.009,19,25,25
41.438032,157,0.009,19,25,25
41.448032,144,0.009,19,25,25
41.458032,149,0.009,19,25,25
41.468032,160,0.009,19,25,25
41.5767505,151,-0.001,19,25,25
41.5867505,149,-0.001,19,25,25
41.5967505,160,-0.001,19,25,25
41.6067505,154,-0.001,19,25,25
41.6167505,140,-0.001,19,25,25
41.6267505,153,-0.001,19,25,25
41.6367505,151,-0.001,19,25,25
41.6467505,157,-0.001,19,25,25
41.6567505,152,-0.001,19,25,25
41.6667505,140,-0.001,19,25,25
41.6751577,160,-0,19,25,25
41.6851577,142,-0,19,25,25
41.6951577,167,-0,19,25,25
41.7051577,151,-0,19,25,25
41.7151577,131,-0,19,25,25
41.7251577,162,-0,19,25,25
41.7351577,151,-0,19,25,25
41.7451577,153,-0,19,25,25
41.7551577,156,-0,19,25,25
41.7651577,142,-0,19,25,25
41.7655536,157,-0.004,19,25,25
41.7755536,146,-0.004,19,25,25
41.7855536,156,-0.004,19,25,25
41.7955536,163,-0.004,19,25,25
41.8055536,134,-0.004,19,25,25
41.8155536,154,-0.004,19,25,25
41.8255536,151,-0.004,19,25,25
41.8355536,160,-0.004,19,25,25
41.8455536,152,-0.004,19,25,25
41.8555536,144,-0.004,19,25,25
41.8748415,153,-0.004,19,25,25
41.8848415,149,-0.004,19,25,25
41.8948415,158,-0.004,19,25,25
41.9048415,156,-0.004,19,25,25
41.9148415,141,-0.004,19,25,25
41.9248415,151,-0.004,19,25,25
41.9348415,151,-0.004,19,25,25
41.9448415,160,-0.004,19,25,25
41.9548415,153,-0.004,19,25,25
41.9648415,143,-0.004,19,25,25
41.980325,152,0.006,19,25,25
41.990325,148,0.006,19,25,25
42.000325,160,0.006,19,25,25
42.010325,155,0.006,19,25,25
42.020325,142,0.006,19,25,25
42.030325,153,0.006,19,25,25
42.040325,151,0.006,19,25,25
42.050325,157,0.006,19,25,25
42.060325,152,0.006,19,25,25
42.070325,145,0.006,19,25,25
42.0747308,158,-0.005,19,25,25
42.0847308,141,-0.005,19,25,25
42.0947308,157,-0.005,19,25,25
42.1047308,163,-0.005,19,25,25
42.1147308,131,-0.005,19,25,25
42.1247308,162,-0.005,19,25,25
42.1347308,151,-0.005,19,25,25
42.1447308,153,-0.005,19,25,25
42.1547308,156,-0.005,19,25,25
42.1647308,142,-0.005,19,25,25
42.1750624,157,0.009,19,25,25
42.1850624,146,0.009,19,25,25
42.1950624,156,0.009,19,25,25
42.2050624,163,0.009,19,25,25
42.2150624,136,0.009,19,25,25
42.2250624,152,0.009,19,25,25
42.2350624,151,0.009,19,25,25
42.2450624,160,0.009,19,25,25
42.2550624,154,0.009,19,25,25
42.2650624,144,0.009,19,25,25
42.2499014,153,0.01,19,25,25
42.2599014,147,0.01,19,25,25
42.2699014,160,0.01,19,25,25
42.2799014,157,0.01,19,25,25
42.2899014,141,0.01,19,25,25
42.2999014,149,0.01,19,25,25
42.3099014,153,0.01,19,25,25
42.3199014,159,0.01,19,25,25
42.3299014,152,0.01,19,25,25
42.3399014,145,0.01,19,25,25
42.374607,151,0.007,19,25,25
42.384607,149,0.007,19,25,25
42.394607,160,0.007,19,25,25
42.404607,154,0.007,19,25,25
42.414607,141,0.007,19,25,25
42.424607,153,0.007,19,25,25
42.434607,151,0.007,19,25,25
42.444607,158,0.007,19,25,25
42.454607,152,0.007,19,25,25
42.464607,144,0.007,19,25,25
42.5717479,159,-0.006,19,25,25
42.5817479,145,-0.006,19,25,25
42.5917479,155,-0.006,19,25,25
42.6017479,162,-0.006,19,25,25
42.6117479,137,-0.006,19,25,25
42.6217479,152,-0.006,19,25,25
42.6317479,151,-0.006,19,25,25
42.6417479,161,-0.006,19,25,25
42.6517479,153,-0.006,19,25,25
42.6617479,143,-0.006,19,25,25
42.729434,147,-0.008,19,25,25
42.739434,157,-0.008,19,25,25
42.749434,145,-0.008,19,25,25
42.759434,148,-0.008,19,25,25
42.769434,161,-0.008,19,25,25
42.779434,151,-0.008,19,25,25
42.789434,155,-0.008,19,25,25
42.799434,141,-0.008,19,25,25
42.809434,152,-0.008,19,25,25
42.819434,158,-0.008,19,25,25
42.9201853,162,-0,19,25,25
42.9301853,149,-0,19,25,25
42.9401853,154,-0,19,25,25
42.9501853,157,-0,19,25,25
42.9601853,142,-0,19,25,25
42.9701853,157,-0,19,25,25
42.9801853,145,-0,19,25,25
42.9901853,157,-0,19,25,25
43.0001853,161,-0,19,25,25
43.0101853,137,-0,19,25,25
42.9951839,153,-0.002,19,25,25
43.0051839,151,-0.002,19,25,25
43.0151839,159,-0.002,19,25,25
43.0251839,153,-0.002,19,25,25
43.0351839,145,-0.002,19,25,25
43.0451839,153,-0.002,19,25,25
43.0551839,147,-0.002,19,25,25
43.0651839,159,-0.002,19,25,25
43.0751839,156,-0.002,19,25,25
43.0851839,142,-0.002,19,25,25
43.0943951,150,-0,19,25,25
43.1043951,149,-0,19,25,25
43.1143951,161,-0,19,25,25
43.1243951,153,-0,19,25,25
43.1343951,144,-0,19,25,25
43.1443951,152,-0,19,25,25
43.1543951,149,-0,19,25,25
43.1643951,158,-0,19,25,25
43.1743951,156,-0,19,25,25
43.1843951,139,-0,19,25,25
43.2543425,158,-0.002,19,25,25
43.2643425,142,-0.002,19,25,25
43.2743425,168,-0.002,19,25,25
43.2843425,151,-0.002,19,25,25
43.2943425,133,-0.002,19,25,25
43.3043425,162,-0.002,19,25,25
43.3143425,151,-0.002,19,25,25
43.3243425,154,-0.002,19,25,25
43.3343425,156,-0.002,19,25,25
43.3443425,142,-0.002,19,25,25
43.3920363,157,0,19,25,25
43.4020363,145,0,19,25,25
43.4120363,162,0,19,25,25
43.4220363,157,0,19,25,25
43.4320363,136,0,19,25,25
43.4420363,153,0,19,25,25
43.4520363,152,0,19,25,25
43.4620363,154,0,19,25,25
43.4720363,158,0,19,25,25
43.4820363,143,0,19,25,25
43.497601,150,0.003,19,25,25
43.507601,157,0.003,19,25,25
43.517601,141,0.003,19,25,25
43.527601,149,0.003,19,25,25
43.537601,161,0.003,19,25,25
43.547601,149,0.003,19,25,25
43.557601,156,0.003,19,25,25
43.567601,144,0.003,19,25,25
43.577601,147,0.003,19,25,25
43.587601,161,0.003,19,25,25
43.6252351,151,0.015,19,25,25
43.6352351,147,0.015,19,25,25
43.6452351,158,0.015,19,25,25
43.6552351,142,0.015,19,25,25
43.6652351,157,0.015,19,25,25
43.6752351,162,0.015,19,25,25
43.6852351,133,0.015,19,25,25
43.6952351,162,0.015,19,25,25
43.7052351,151,0.015,19,25,25
43.7152351,152,0.015,19,25,25
43.8525959,153,-0.003,19,25,25
43.8625959,160,-0.003,19,25,25
43.8725959,148,-0.003,19,25,25
43.8825959,156,-0.003,19,25,25
43.8925959,145,-0.003,19,25,25
43.9025959,153,-0.003,19,25,25
43.9125959,155,-0.003,19,25,25
43.9225959,149,-0.003,19,25,25
43.9325959,159,-0.003,19,25,25
43.9425959,140,-0.003,19,25,25
44.034519,152,0.016,19,25,25
44.044519,158,0.016,19,25,25
44.054519,150,0.016,19,25,25
44.064519,153,0.016,19,25,25
44.074519,143,0.016,19,25,25
44.084519,154,0.016,19,25,25
44.094519,152,0.016,19,25,25
44.104519,163,0.016,19,25,25
44.114519,151,0.016,19,25,25
44.124519,133,0.016,19,25,25
44.1809126,164,0.02,19,25,25
44.1909126,135,0.02,19,25,25
44.2009126,153,0.02,19,25,25
44.2109126,151,0.02,19,25,25
44.2209126,161,0.02,19,25,25
44.2309126,152,0.02,19,25,25
44.2409126,145,0.02,19,25,25
44.2509126,153,0.02,19,25,25
44.2609126,148,0.02,19,25,25
44.2709126,159,0.02,19,25,25
44.376958,146,-0.002,19,25,25
44.386958,161,-0.002,19,25,25
44.396958,152,-0.002,19,25,25
44.406958,156,-0.002,19,25,25
44.416958,141,-0.002,19,25,25
44.426958,150,-0.002,19,25,25
44.436958,159,-0.002,19,25,25
44.446958,150,-0.002,19,25,25
44.456958,153,-0.002,19,25,25
44.466958,152,-0.002,19,25,25
44.4803262,141,-0.003,19,25,25
44.4903262,156,-0.003,19,25,25
44.5003262,163,-0.003,19,25,25
44.5103262,150,-0.003,19,25,25
44.5203262,143,-0.003,19,25,25
44.5303262,150,-0.003,19,25,25
44.5403262,154,-0.003,19,25,25
44.5503262,154,-0.003,19,25,25
44.5603262,154,-0.003,19,25,25
44.5703262,149,-0.003,19,25,25
44.5897668,145,-0.001,19,25,25
44.5997668,156,-0.001,19,25,25
44.6097668,154,-0.001,19,25,25
44.6197668,155,-0.001,19,25,25
44.6297668,142,-0.001,19,25,25
44.6397668,151,-0.001,19,25,25
44.6497668,160,-0.001,19,25,25
44.6597668,148,-0.001,19,25,25
44.6697668,153,-0.001,19,25,25
44.6797668,149,-0.001,19,25,25
44.6416222,148,-0.004,19,25,25
44.6516222,159,-0.004,19,25,25
44.6616222,150,-0.004,19,25,25
44.6716222,147,-0.004,19,25,25
44.6816222,151,-0.004,19,25,25
44.6916222,150,-0.004,19,25,25
44.7016222,160,-0.004,19,25,25
44.7116222,146,-0.004,19,25,25
44.7216222,150,-0.004,19,25,25
44.7316222,151,-0.004,19,25,25
44.8047855,156,0.014,19,25,25
44.8147855,141,0.014,19,25,25
44.8247855,153,0.014,19,25,25
44.8347855,156,0.014,19,25,25
44.8447855,150,0.014,19,25,25
44.8547855,155,0.014,19,25,25
44.8647855,143,0.014,19,25,25
44.8747855,159,0.014,19,25,25
